repo_id,instruction_file,reference,extracted_reference,reference_type,extraction_rule,confidence,resolved_path,resolution_status,exists_in_head,status,misguidance_category,historical_existence,counts_toward_primary_misguidance,parser_version,extraction_mode
apache/airflow,CLAUDE.md,with mock.patch(...),with mock.patch(...),code_span,code_span,medium,with mock.patch(...),not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,tests_common.test_utils.config,tests_common.test_utils.config,code_span,code_span,medium,tests_common.test_utils.config,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,@pytest.mark.parametrize,@pytest.mark.parametrize,code_span,code_span,medium,@pytest.mark.parametrize,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,datetime.now(),datetime.now(),code_span,code_span,medium,datetime.now(),not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,input/expected,input/expected,explicit_path,explicit_path,medium,input/expected,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,@pytest.mark.db_test,@pytest.mark.db_test,code_span,code_span,medium,@pytest.mark.db_test,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,devel-common/src/tests_common/pytest_plugin.py,devel-common/src/tests_common/pytest_plugin.py,code_span,code_span,medium,devel-common/src/tests_common/pytest_plugin.py,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,devel-common/src/tests_common/pytest_plugin.py,devel-common/src/tests_common/pytest_plugin.py,explicit_path,explicit_path,high,devel-common/src/tests_common/pytest_plugin.py,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,airflow/cli/cli_parser.py,airflow/cli/cli_parser.py,code_span,code_span,medium,airflow/cli/cli_parser.py,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,tests/cli/test_cli_parser.py,tests/cli/test_cli_parser.py,code_span,code_span,medium,tests/cli/test_cli_parser.py,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,airflow/cli/cli_parser.py,airflow/cli/cli_parser.py,explicit_path,explicit_path,medium,airflow/cli/cli_parser.py,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,tests/cli/test_cli_parser.py,tests/cli/test_cli_parser.py,explicit_path,explicit_path,medium,tests/cli/test_cli_parser.py,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,chart/,chart/,code_span,code_span,medium,chart/,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,dev/mypy/,dev/mypy/,code_span,code_span,medium,dev/mypy/,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,newsfragments/,newsfragments/,code_span,code_span,medium,newsfragments/,not_in_head,False,stale,stale_directory,existed_before,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,dev/mypy/,dev/mypy/,explicit_path,explicit_path,high,dev/mypy/,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,Build/release,Build/release,explicit_path,explicit_path,medium,Build/release,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,"echo ""Brief description"" > airflow-core/newsfragments/{PR_NUMBER}.{bugfix|feature|improvement|doc|misc|significant}.rst","echo ""Brief description"" > airflow-core/newsfragments/{PR_NUMBER}.{bugfix|feature|improvement|doc|misc|significant}.rst",code_span,code_span,medium,"echo ""Brief description"" > airflow-core/newsfragments/{PR_NUMBER}.{bugfix|feature|improvement|doc|misc|significant}.rst",not_in_head,False,doc_reference,stale_doc_reference,never_existed,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,providers/AGENTS.md,providers/AGENTS.md,code_span,code_span,medium,providers/AGENTS.md,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,providers/AGENTS.md,providers/AGENTS.md,explicit_path,explicit_path,high,providers/AGENTS.md,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,apache/airflow,apache/airflow,code_span,code_span,medium,apache/airflow,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,apache/airflow,apache/airflow,explicit_path,explicit_path,medium,apache/airflow,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,Examples,Examples,directory_mention,common_directory_name,medium,examples/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,apache/airflow.git,apache/airflow.git,explicit_path,explicit_path,medium,apache/airflow.git,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,rename/add,rename/add,explicit_path,explicit_path,medium,rename/add,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/04_how_to_contribute.rst,contributing-docs/04_how_to_contribute.rst,code_span,code_span,medium,contributing-docs/04_how_to_contribute.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/04_how_to_contribute.rst,contributing-docs/04_how_to_contribute.rst,explicit_path,explicit_path,high,contributing-docs/04_how_to_contribute.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,[`contributing-docs/05_pull_requests.rst`](contributing-docs/05_pull_requests.rst),[`contributing-docs/05_pull_requests.rst`](contributing-docs/05_pull_requests.rst),markdown_link,markdown_link,medium,contributing-docs/05_pull_requests.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/05_pull_requests.rst,contributing-docs/05_pull_requests.rst,code_span,code_span,medium,contributing-docs/05_pull_requests.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/05_pull_requests.rst,contributing-docs/05_pull_requests.rst,explicit_path,explicit_path,high,contributing-docs/05_pull_requests.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,[`.github/instructions/code-review.instructions.md`](.github/instructions/code-review.instructions.md),[`.github/instructions/code-review.instructions.md`](.github/instructions/code-review.instructions.md),markdown_link,markdown_link,medium,github/instructions/code-review.instructions.md,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,.github/instructions/code-review.instructions.md,.github/instructions/code-review.instructions.md,code_span,code_span,medium,github/instructions/code-review.instructions.md,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,.github/instructions/code-review.instructions.md,.github/instructions/code-review.instructions.md,explicit_path,explicit_path,high,github/instructions/code-review.instructions.md,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,git diff main...HEAD,git diff main...HEAD,code_span,code_span,medium,git diff main...HEAD,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,docs/05_pull_requests.rst,docs/05_pull_requests.rst,explicit_path,explicit_path,medium,docs/05_pull_requests.rst,not_in_head,False,doc_reference,stale_doc_reference,existed_before,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,Claude Code (Opus 4.7),Claude Code (Opus 4.7),code_span,code_span,medium,Claude Code (Opus 4.7),not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,apache/airflow-steward,apache/airflow-steward,code_span,code_span,medium,apache/airflow-steward,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,apache/airflow-steward,apache/airflow-steward,explicit_path,explicit_path,medium,apache/airflow-steward,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,.apache-magpie/,.apache-magpie/,code_span,code_span,medium,apache-magpie/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,/magpie-setup,/magpie-setup,code_span,code_span,medium,magpie-setup,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,[`.claude/skills/magpie-setup/`](.claude/skills/magpie-setup/),[`.claude/skills/magpie-setup/`](.claude/skills/magpie-setup/),markdown_link,markdown_link,medium,claude/skills/magpie-setup/,not_in_head,False,doc_reference,stale_doc_reference,never_existed,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,.claude/skills/magpie-setup/,.claude/skills/magpie-setup/,code_span,code_span,medium,claude/skills/magpie-setup/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,.claude/skills/magpie-setup/,.claude/skills/magpie-setup/,explicit_path,explicit_path,medium,claude/skills/magpie-setup/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
apache/airflow,CLAUDE.md,[`.apache-magpie.lock`](.apache-magpie.lock),[`.apache-magpie.lock`](.apache-magpie.lock),markdown_link,markdown_link,medium,apache-magpie.lock,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,.apache-magpie.lock,.apache-magpie.lock,code_span,code_span,low,apache-magpie.lock,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,[Agent-assisted contribution section of `README.md`](README.md#agent-assisted-contribution-apache-steward),[Agent-assisted contribution section of `README.md`](README.md#agent-assisted-contribution-apache-steward),markdown_link,markdown_link,medium,README.md#agent-assisted-contribution-apache-steward,not_in_head,False,doc_reference,stale_doc_reference,existed_before,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,README.md,README.md,code_span,code_span,low,README.md,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,[`.apache-magpie-overrides/`](.apache-magpie-overrides/),[`.apache-magpie-overrides/`](.apache-magpie-overrides/),markdown_link,markdown_link,medium,apache-magpie-overrides/,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,.apache-magpie-overrides/,.apache-magpie-overrides/,code_span,code_span,medium,apache-magpie-overrides/,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,[`contributing-docs/03a_contributors_quick_start_beginners.rst`](contributing-docs/03a_contributors_quick_start_beginners.rst),[`contributing-docs/03a_contributors_quick_start_beginners.rst`](contributing-docs/03a_contributors_quick_start_beginners.rst),markdown_link,markdown_link,medium,contributing-docs/03a_contributors_quick_start_beginners.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/03a_contributors_quick_start_beginners.rst,contributing-docs/03a_contributors_quick_start_beginners.rst,code_span,code_span,medium,contributing-docs/03a_contributors_quick_start_beginners.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/03a_contributors_quick_start_beginners.rst,contributing-docs/03a_contributors_quick_start_beginners.rst,explicit_path,explicit_path,high,contributing-docs/03a_contributors_quick_start_beginners.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,[`contributing-docs/07_local_virtualenv.rst`](contributing-docs/07_local_virtualenv.rst),[`contributing-docs/07_local_virtualenv.rst`](contributing-docs/07_local_virtualenv.rst),markdown_link,markdown_link,medium,contributing-docs/07_local_virtualenv.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/07_local_virtualenv.rst,contributing-docs/07_local_virtualenv.rst,code_span,code_span,medium,contributing-docs/07_local_virtualenv.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/07_local_virtualenv.rst,contributing-docs/07_local_virtualenv.rst,explicit_path,explicit_path,high,contributing-docs/07_local_virtualenv.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,[`contributing-docs/08_static_code_checks.rst`](contributing-docs/08_static_code_checks.rst),[`contributing-docs/08_static_code_checks.rst`](contributing-docs/08_static_code_checks.rst),markdown_link,markdown_link,medium,contributing-docs/08_static_code_checks.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/08_static_code_checks.rst,contributing-docs/08_static_code_checks.rst,code_span,code_span,medium,contributing-docs/08_static_code_checks.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/08_static_code_checks.rst,contributing-docs/08_static_code_checks.rst,explicit_path,explicit_path,high,contributing-docs/08_static_code_checks.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,[`contributing-docs/12_provider_distributions.rst`](contributing-docs/12_provider_distributions.rst),[`contributing-docs/12_provider_distributions.rst`](contributing-docs/12_provider_distributions.rst),markdown_link,markdown_link,medium,contributing-docs/12_provider_distributions.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/12_provider_distributions.rst,contributing-docs/12_provider_distributions.rst,code_span,code_span,medium,contributing-docs/12_provider_distributions.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/12_provider_distributions.rst,contributing-docs/12_provider_distributions.rst,explicit_path,explicit_path,high,contributing-docs/12_provider_distributions.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,[`contributing-docs/19_execution_api_versioning.rst`](contributing-docs/19_execution_api_versioning.rst),[`contributing-docs/19_execution_api_versioning.rst`](contributing-docs/19_execution_api_versioning.rst),markdown_link,markdown_link,medium,contributing-docs/19_execution_api_versioning.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/19_execution_api_versioning.rst,contributing-docs/19_execution_api_versioning.rst,code_span,code_span,medium,contributing-docs/19_execution_api_versioning.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,CLAUDE.md,contributing-docs/19_execution_api_versioning.rst,contributing-docs/19_execution_api_versioning.rst,explicit_path,explicit_path,high,contributing-docs/19_execution_api_versioning.rst,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,airflow-core/src/airflow/_shared/AGENTS.md,[shared folder](../../../../shared),[shared folder](../../../../shared),markdown_link,markdown_link,medium,shared/,resolved,True,valid,,,False,v2,misguidance_v2
apache/airflow,airflow-core/src/airflow/_shared/AGENTS.md,../../../../shared,../../../../shared,explicit_path,explicit_path,high,shared/,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,make new,make new,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,maintain/change,maintain/change,explicit_path,explicit_path,medium,maintain/change,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,added/if,added/if,explicit_path,explicit_path,medium,added/if,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,make the,make the,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,make it,make it,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,tests/test_litellm/,tests/test_litellm/,code_span,code_span,medium,tests/test_litellm/,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,litellm/,litellm/,code_span,code_span,medium,litellm/,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,tests/test_litellm/readme.md,tests/test_litellm/readme.md,code_span,code_span,medium,tests/test_litellm/readme.md,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,test_<filename>.py,test_<filename>.py,code_span,code_span,medium,test_<filename>.py,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,test_anthropic_chat_transformation.py,test_anthropic_chat_transformation.py,code_span,code_span,medium,test_anthropic_chat_transformation.py,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,tests/test_litellm/,tests/test_litellm/,explicit_path,explicit_path,high,tests/test_litellm/,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,tests/test_litellm/readme.md,tests/test_litellm/readme.md,explicit_path,explicit_path,high,tests/test_litellm/readme.md,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,.github/pull_request_template.md,.github/pull_request_template.md,explicit_path,explicit_path,high,github/pull_request_template.md,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,python litellm/proxy/proxy_cli.py --config litellm/proxy/dev_config.yaml --detailed_debug --reload --use_v2_migration_resolver 2>&1 | tee litellm.log,python litellm/proxy/proxy_cli.py --config litellm/proxy/dev_config.yaml --detailed_debug --reload --use_v2_migration_resolver 2>&1 | tee litellm.log,code_span,code_span,medium,python litellm/proxy/proxy_cli.py --config litellm/proxy/dev_config.yaml --detailed_debug --reload --use_v2_migration_resolver 2>&1 | tee litellm.log,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,litellm/proxy/proxy_cli.py,litellm/proxy/proxy_cli.py,explicit_path,explicit_path,high,litellm/proxy/proxy_cli.py,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,litellm/proxy/dev_config.yaml,litellm/proxy/dev_config.yaml,explicit_path,explicit_path,medium,litellm/proxy/dev_config.yaml,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,4000/ui/,4000/ui/,explicit_path,explicit_path,medium,4000/ui/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,make public-facing,make public-facing,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,API,API,directory_mention,common_directory_name,medium,api/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,make sure,make sure,command,make_command_to_makefile,medium,Makefile,resolved,True,valid,,,False,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,internal,internal,directory_mention,common_directory_name,medium,internal/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,claude/,claude/,code_span,code_span,medium,claude/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,PR/branch,PR/branch,explicit_path,explicit_path,medium,PR/branch,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,fix/add,fix/add,explicit_path,explicit_path,medium,fix/add,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,curl ... | bash,curl ... | bash,code_span,code_span,medium,curl ... | bash,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,wget ... | sh,wget ... | sh,code_span,code_span,medium,wget ... | sh,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,.sha256,.sha256,code_span,code_span,medium,sha256,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,.sha256sum,.sha256sum,code_span,code_span,medium,sha256sum,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,CLAUDE.md,new/updated,new/updated,explicit_path,explicit_path,medium,new/updated,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,litellm/proxy/_experimental/mcp_server/CLAUDE.md,/authorize,/authorize,code_span,code_span,medium,authorize,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
BerriAI/litellm,litellm/proxy/_experimental/mcp_server/CLAUDE.md,API,API,directory_mention,common_directory_name,medium,api/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
BerriAI/litellm,litellm/proxy/_experimental/mcp_server/CLAUDE.md,internal,internal,directory_mention,common_directory_name,medium,internal/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,claude.ai/code,claude.ai/code,explicit_path,explicit_path,medium,claude.ai/code,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/,packages/,code_span,code_span,medium,packages/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages,packages,directory_mention,common_directory_name,medium,packages/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/payload,packages/payload,code_span,code_span,medium,packages/payload/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/payload,packages/payload,explicit_path,explicit_path,high,packages/payload/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/ui,packages/ui,code_span,code_span,medium,packages/ui/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/ui,packages/ui,explicit_path,explicit_path,high,packages/ui/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/next,packages/next,code_span,code_span,medium,packages/next/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/next,packages/next,explicit_path,explicit_path,high,packages/next/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/db-*,packages/db-*,code_span,code_span,medium,packages/db-*,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/db-*,packages/db-*,explicit_path,explicit_path,medium,packages/db-*,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/drizzle,packages/drizzle,code_span,code_span,medium,packages/drizzle/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/drizzle,packages/drizzle,explicit_path,explicit_path,high,packages/drizzle/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/kv-redis,packages/kv-redis,code_span,code_span,medium,packages/kv-redis/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/kv-redis,packages/kv-redis,explicit_path,explicit_path,high,packages/kv-redis/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/richtext-*,packages/richtext-*,code_span,code_span,medium,packages/richtext-*,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/richtext-*,packages/richtext-*,explicit_path,explicit_path,medium,packages/richtext-*,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/storage-*,packages/storage-*,code_span,code_span,medium,packages/storage-*,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/storage-*,packages/storage-*,explicit_path,explicit_path,medium,packages/storage-*,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/email-*,packages/email-*,code_span,code_span,medium,packages/email-*,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/email-*,packages/email-*,explicit_path,explicit_path,medium,packages/email-*,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/plugin-*,packages/plugin-*,code_span,code_span,medium,packages/plugin-*,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/plugin-*,packages/plugin-*,explicit_path,explicit_path,medium,packages/plugin-*,not_in_head,False,stale,stale_path,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/graphql,packages/graphql,code_span,code_span,medium,packages/graphql/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/graphql,packages/graphql,explicit_path,explicit_path,high,packages/graphql/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,API,API,directory_mention,common_directory_name,medium,api/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/translations,packages/translations,code_span,code_span,medium,packages/translations/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,packages/translations,packages/translations,explicit_path,explicit_path,high,packages/translations/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,test/,test/,code_span,code_span,medium,test/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,docs/,docs/,code_span,code_span,medium,docs/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,docs,docs,directory_mention,common_directory_name,medium,docs/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,tools/,tools/,code_span,code_span,medium,tools/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,templates/,templates/,code_span,code_span,medium,templates/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,examples/,examples/,code_span,code_span,medium,examples/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,examples,examples,directory_mention,common_directory_name,medium,examples/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,/app,/app,code_span,scope_section:code_span,high,app/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,tsconfig.base.json,tsconfig.base.json,code_span,scope_section:code_span,high,tsconfig.base.json,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,Packages,Packages,directory_mention,common_directory_name,medium,packages/,resolved,True,valid,,,False,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,src/,src/,code_span,scope_section:code_span,medium,src/,not_in_head,False,stale,stale_directory,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,dist/,dist/,code_span,scope_section:code_span,medium,dist/,not_in_head,False,stale,stale_directory,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,src,src,directory_mention,common_directory_name,medium,src/,not_in_head,False,stale,stale_directory,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,dev,dev,directory_mention,common_directory_name,medium,dev/,not_in_head,False,stale,stale_directory,existed_before,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,errors/adapters,errors/adapters,explicit_path,explicit_path,medium,errors/adapters,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,@payloadcms/translations,@payloadcms/translations,code_span,code_span,medium,@payloadcms/translations,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,Translation/Label,Translation/Label,explicit_path,explicit_path,medium,Translation/Label,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,payloadcms/translations,payloadcms/translations,explicit_path,explicit_path,medium,payloadcms/translations,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
payloadcms/payload,CLAUDE.md,if/else,if/else,explicit_path,explicit_path,medium,if/else,not_in_head,False,stale,stale_path,never_existed,True,v2,misguidance_v2
