repo_url,repo_id,owner,repo,seed_pool,n_artifacts_head,artifact_types_head
https://github.com/foundry-rs/foundry,foundry-rs/foundry,foundry-rs,foundry,github_search_api:rust_active:p2,,
https://github.com/Kopuz-org/kopuz,Kopuz-org/kopuz,Kopuz-org,kopuz,github_search_api:rust_active:p2,,
https://github.com/yuezk/GlobalProtect-openconnect,yuezk/GlobalProtect-openconnect,yuezk,GlobalProtect-openconnect,github_search_api:rust_active:p1,,
https://github.com/bottlerocket-os/bottlerocket,bottlerocket-os/bottlerocket,bottlerocket-os,bottlerocket,github_search_api:rust_active:p2,,
https://github.com/juspay/hyperswitch-prism,juspay/hyperswitch-prism,juspay,hyperswitch-prism,github_search_api:rust_active:p2,,
https://github.com/open-telemetry/opentelemetry-rust,open-telemetry/opentelemetry-rust,open-telemetry,opentelemetry-rust,github_search_api:rust_active:p1,,
https://github.com/asterinas/asterinas,asterinas/asterinas,asterinas,asterinas,github_search_api:rust_active:p2,,
https://github.com/jlcodes99/cockpit-tools,jlcodes99/cockpit-tools,jlcodes99,cockpit-tools,github_search_api:rust_active:p2,,
https://github.com/millionco/react-doctor,millionco/react-doctor,millionco,react-doctor,github_search_api:typescript_active:p3,,
https://github.com/koala73/worldmonitor,koala73/worldmonitor,koala73,worldmonitor,github_search_api:typescript_active:p1,,
https://github.com/YunYouJun/valaxy,YunYouJun/valaxy,YunYouJun,valaxy,github_search_api:typescript_active:p3,,
https://github.com/srizzon/git-city,srizzon/git-city,srizzon,git-city,github_search_api:typescript_active:p2,,
https://github.com/MetaMask/metamask-extension,MetaMask/metamask-extension,MetaMask,metamask-extension,github_search_api:typescript_active:p2,,
https://github.com/HerbertHe/iptv-sources,HerbertHe/iptv-sources,HerbertHe,iptv-sources,github_search_api:typescript_active:p3,,
https://github.com/matter-js/matter.js,matter-js/matter.js,matter-js,matter.js,github_search_api:typescript_active:p2,,
https://github.com/PostHog/posthog.com,PostHog/posthog.com,PostHog,posthog.com,github_search_api:typescript_active:p3,,
https://github.com/callstack/linaria,callstack/linaria,callstack,linaria,github_search_api:typescript_active:p1,,
https://github.com/actions/setup-java,actions/setup-java,actions,setup-java,github_search_api:typescript_active:p3,,
https://github.com/siyuan-note/siyuan,siyuan-note/siyuan,siyuan-note,siyuan,github_search_api:typescript_active:p2,,
https://github.com/snapotter-hq/SnapOtter,snapotter-hq/SnapOtter,snapotter-hq,SnapOtter,github_search_api:typescript_active:p3,,
https://github.com/web-infra-dev/midscene,web-infra-dev/midscene,web-infra-dev,midscene,github_search_api:typescript_active:p1,,
https://github.com/letta-ai/letta-code,letta-ai/letta-code,letta-ai,letta-code,github_search_api:typescript_active:p2,,
https://github.com/spacebarchat/server,spacebarchat/server,spacebarchat,server,github_search_api:typescript_active:p2,,
https://github.com/hydralauncher/hydra,hydralauncher/hydra,hydralauncher,hydra,github_search_api:typescript_active:p2,,
https://github.com/iOfficeAI/AionUi,iOfficeAI/AionUi,iOfficeAI,AionUi,github_search_api:typescript_active:p2,,
https://github.com/preset-io/agor,preset-io/agor,preset-io,agor,github_search_api:typescript_active:p3,,
https://github.com/skillrecordings/egghead-next,skillrecordings/egghead-next,skillrecordings,egghead-next,github_search_api:typescript_active:p2,,
https://github.com/faastjs/faast.js,faastjs/faast.js,faastjs,faast.js,github_search_api:typescript_active:p2,,
https://github.com/Effect-TS/effect,Effect-TS/effect,Effect-TS,effect,github_search_api:typescript_active:p1,,
https://github.com/stablyai/orca,stablyai/orca,stablyai,orca,github_search_api:typescript_active:p1,,
https://github.com/cweijan/vscode-office,cweijan/vscode-office,cweijan,vscode-office,github_search_api:typescript_active:p3,,
https://github.com/pockethost/pockethost,pockethost/pockethost,pockethost,pockethost,github_search_api:typescript_active:p3,,
https://github.com/KittyCAD/modeling-app,KittyCAD/modeling-app,KittyCAD,modeling-app,github_search_api:typescript_active:p3,,
https://github.com/appsmithorg/appsmith,appsmithorg/appsmith,appsmithorg,appsmith,github_search_api:typescript_active:p3,,
https://github.com/manaflow-ai/manaflow,manaflow-ai/manaflow,manaflow-ai,manaflow,github_search_api:typescript_active:p2,,
https://github.com/Nano-Collective/nanocoder,Nano-Collective/nanocoder,Nano-Collective,nanocoder,github_search_api:typescript_active:p3,,
https://github.com/leaferjs/leafer-ui,leaferjs/leafer-ui,leaferjs,leafer-ui,github_search_api:typescript_active:p2,,
https://github.com/aws/aws-sdk-js-v3,aws/aws-sdk-js-v3,aws,aws-sdk-js-v3,github_search_api:typescript_active:p3,,
https://github.com/MetaMask/eth-phishing-detect,MetaMask/eth-phishing-detect,MetaMask,eth-phishing-detect,github_search_api:typescript_active:p1,,
https://github.com/CherryHQ/cherry-studio,CherryHQ/cherry-studio,CherryHQ,cherry-studio,github_search_api:typescript_active:p1,,
https://github.com/chenglou/pretext,chenglou/pretext,chenglou,pretext,github_search_api:typescript_active:p1,,
https://github.com/RunMaestro/Maestro,RunMaestro/Maestro,RunMaestro,Maestro,github_search_api:typescript_active:p3,,
https://github.com/iamolegga/nestjs-pino,iamolegga/nestjs-pino,iamolegga,nestjs-pino,github_search_api:typescript_active:p3,,
https://github.com/apify/apify-mcp-server,apify/apify-mcp-server,apify,apify-mcp-server,github_search_api:typescript_active:p1,,
https://github.com/pubkey/rxdb,pubkey/rxdb,pubkey,rxdb,github_search_api:typescript_active:p2,,
https://github.com/stegripe/rawon,stegripe/rawon,stegripe,rawon,github_search_api:typescript_active:p2,,
https://github.com/vitejs/vite,vitejs/vite,vitejs,vite,github_search_api:typescript_active:p3,,
https://github.com/honojs/hono,honojs/hono,honojs,hono,github_search_api:typescript_active:p3,,
https://github.com/microsoft/fast,microsoft/fast,microsoft,fast,github_search_api:typescript_active:p3,,
https://github.com/hAcKlyc/MyAgents,hAcKlyc/MyAgents,hAcKlyc,MyAgents,github_search_api:typescript_active:p3,,
https://github.com/backnotprop/plannotator,backnotprop/plannotator,backnotprop,plannotator,github_search_api:typescript_active:p2,,
https://github.com/Gitlawb/openclaude,Gitlawb/openclaude,Gitlawb,openclaude,github_search_api:typescript_active:p2,,
https://github.com/sunflower-land/sunflower-land,sunflower-land/sunflower-land,sunflower-land,sunflower-land,github_search_api:typescript_active:p1,,
https://github.com/novuhq/novu,novuhq/novu,novuhq,novu,github_search_api:typescript_active:p1,,
https://github.com/x-extends/vxe-table,x-extends/vxe-table,x-extends,vxe-table,github_search_api:typescript_active:p2,,
https://github.com/openchamber/openchamber,openchamber/openchamber,openchamber,openchamber,github_search_api:typescript_active:p2,,
https://github.com/bluesky-social/social-app,bluesky-social/social-app,bluesky-social,social-app,github_search_api:typescript_active:p3,,
https://github.com/DimensionDev/Maskbook,DimensionDev/Maskbook,DimensionDev,Maskbook,github_search_api:typescript_active:p3,,
